scenario,consensus,batch,tps,round_label,phase,rep,role,role_count,cpu_avg_mean,cpu_max_peak,mem_avg_mb_mean,mem_max_mb_peak,traffic_in_mb_sum,traffic_out_mb_sum,disk_write_mb_sum,disk_read_b_sum,tx_duration_s,traffic_in_mbps,traffic_out_mbps,disk_write_mb_per_s
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,1.815,15.67,70.25,120.0,34.0086,39.90771,0.0,0.0,2.6343519494204424,103.27731648000001,121.19173372800002,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,3.665,16.72,70.1,105.0,11.61,11.91,206.0,0.0,2.6343519494204424,35.257248000000004,36.168288000000004,78.19760000000001
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,5.6125,40.72,299.25,440.0,1200.0,1250.0,456.0,0.0,2.6343519494204424,3644.1600000000003,3796.0000000000005,173.0976
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,4.65,17.94,481.0,915.0,530.0,446.1,70.2,0.0,2.6343519494204424,1609.5040000000001,1354.7164800000003,26.647920000000003
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,9.356666666666667,10.8,0.00321,0.0,0.0,0.0,16.197183098591548,0.0015854608695652177,0.0,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,1,chaincode,2,1.445,7.18,67.0,86.2,56.70843,44.40725,0.0,0.0,16.197183098591548,28.009033252173914,21.933320000000002,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,1,couchdb,2,3.83,8.59,56.2,66.1,23.299999999999997,12.79,90.5,0.0,16.197183098591548,11.508173913043478,6.3171478260869565,5.587391304347826
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,1,orderer,4,3.205,21.82,181.5,239.0,993.0,706.0,816.0,0.0,16.197183098591548,490.45565217391305,348.7026086956522,50.37913043478261
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,1,peer,2,3.58,15.37,327.0,711.0,297.8,557.3,81.0,0.0,16.197183098591548,147.0873043478261,275.2577391304348,5.000869565217392
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,2,ca,3,0.0,0.03,9.65,10.8,0.002865,0.0,0.0,0.0,8.384458077709612,0.0027336292682926828,0.0,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,2,chaincode,2,1.395,9.21,67.65,89.2,56.40848,44.3073,0.0,0.0,8.384458077709612,53.82194481951219,42.275648195121946,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,2,couchdb,2,5.165,9.87,59.849999999999994,86.0,34.2,17.560000000000002,153.3,0.0,8.384458077709612,32.63180487804878,16.75480975609756,18.283829268292685
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,2,orderer,4,3.8775,34.45,194.0,341.0,1108.0,854.0,816.0,0.0,8.384458077709612,1057.1941463414635,814.8409756097561,97.3229268292683
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,2,peer,2,3.6500000000000004,12.55,338.0,773.0,333.1,566.2,126.5,0.0,8.384458077709612,317.8261463414634,540.2376585365854,15.087439024390244
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,3,ca,3,0.0,0.02,9.523333333333333,11.0,0.00432,0.0,0.0,0.0,12.209889001009083,0.0028304925619834706,0.0,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,3,chaincode,2,1.48,8.34,68.55,87.5,56.708780000000004,44.20711,0.0,0.0,12.209889001009083,37.155967590082646,28.96479075041322,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,3,couchdb,2,5.12,9.15,59.85,90.8,33.8,17.28,151.5,0.0,12.209889001009083,22.145983471074377,11.321970247933884,12.40797520661157
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,3,orderer,4,3.4675000000000002,33.36,201.5,360.0,1206.0,948.0,768.0,0.0,12.209889001009083,790.1791735537189,621.135867768595,62.8998347107438
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,3,peer,2,4.1,15.78,329.0,701.0,331.9,567.0,125.89999999999999,0.0,12.209889001009083,217.46307438016524,371.50214876033056,10.311314049586775
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,4,ca,3,0.0,0.03,9.566666666666666,10.5,0.00432,0.0,0.0,0.0,9.959349593495935,0.00347010612244898,0.0,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,4,chaincode,2,1.47,8.74,63.5,97.8,56.40894,44.40734,0.0,0.0,9.959349593495935,45.31134445714286,35.67087555918367,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,4,couchdb,2,5.595,8.82,61.35,86.7,37.400000000000006,18.93,174.4,0.0,9.959349593495935,30.042122448979597,15.20581224489796,17.51118367346939
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,4,orderer,4,3.8025,37.78,194.25,267.0,1120.0,876.0,778.0,0.0,9.959349593495935,899.6571428571428,703.6604081632653,78.11755102040817
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,4,peer,2,3.805,12.5,341.5,763.0,344.8,568.5,140.89999999999998,0.0,9.959349593495935,276.9658775510204,456.65632653061226,14.14751020408163
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,5,ca,3,0.0,0.1,9.223333333333334,10.3,0.00432,0.0,0.0,0.0,9.285714285714286,0.0037218461538461537,0.0,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,5,chaincode,2,1.5,9.0,61.650000000000006,95.0,56.40898,44.307379999999995,0.0,0.0,9.285714285714286,48.59850584615384,38.17251199999999,0.0
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,5,couchdb,2,5.66,12.93,60.45,90.5,37.7,19.08,174.7,0.0,9.285714285714286,32.48,16.438153846153842,18.81384615384615
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,5,orderer,4,3.91,41.15,190.0,313.0,1117.0,1027.0,816.0,0.0,9.285714285714286,962.3384615384615,884.8,87.87692307692306
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,5,peer,2,4.415,15.85,339.5,755.0,511.6,581.2,142.2,0.0,9.285714285714286,440.7630769230769,500.72615384615386,15.313846153846152
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.0,9.273333333333333,11.2,0.0,0.0,0.0,0.0,62.086776859504134,0.0,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,0.495,2.58,70.7,71.4,9.50478,10.304780000000001,0.0,0.0,62.086776859504134,1.2247090901830282,1.3277906209650583,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,2.7,4.31,65.15,74.8,8.54,9.73,67.2,0.0,62.086776859504134,1.1003953410981695,1.2537291181364394,1.0823560732113144
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,1.0125,1.51,147.25,155.0,136.2,100.61,165.2,0.0,62.086776859504134,17.5496306156406,12.96379101497504,2.660792013311148
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,1.885,3.91,210.0,223.0,90.60000000000001,115.61,48.6,0.0,62.086776859504134,11.673983361064893,14.896569717138103,0.78277537437604
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.0,9.07,10.6,0.0,0.0,0.0,0.0,62.086776859504134,0.0,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,0.56,3.06,71.05000000000001,72.2,9.51471,10.30471,0.0,0.0,62.086776859504134,1.22598858968386,1.3277816013311148,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,2.745,4.45,64.3,75.5,8.54,9.73,67.6,0.0,62.086776859504134,1.1003953410981695,1.2537291181364394,1.0887986688851912
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,1.1225,1.64,146.5,156.0,136.5,100.84,165.2,0.0,62.086776859504134,17.58828618968386,12.993426955074876,2.660792013311148
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,1.9300000000000002,3.92,205.5,215.0,90.8,115.62,48.6,0.0,62.086776859504134,11.699753743760398,14.897858236272878,0.78277537437604
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.01,9.12,10.3,0.0,0.0,0.0,0.0,62.086776859504134,0.0,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,0.53,2.53,70.9,71.7,9.534849999999999,10.30479,0.0,0.0,62.086776859504134,1.2285836672212975,1.327791909484193,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,2.69,4.32,63.25,71.9,8.54,9.73,67.4,0.0,62.086776859504134,1.1003953410981695,1.2537291181364394,1.085577371048253
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.0775000000000001,1.68,146.25,153.0,136.2,100.5,165.2,0.0,62.086776859504134,17.5496306156406,12.949617304492513,2.660792013311148
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,1.9000000000000001,3.82,207.5,214.0,90.60000000000001,115.62,48.6,0.0,62.086776859504134,11.673983361064893,14.897858236272878,0.78277537437604
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.0,9.163333333333334,10.3,0.0014429999999999998,0.0,0.0,0.0,62.21532091097309,0.00018554915141430944,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,0.515,2.42,71.7,72.4,9.40516,10.304680000000001,0.0,0.0,62.21532091097309,1.2093689930116471,1.325034393344426,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,2.745,4.82,63.1,78.3,8.53,9.73,66.8,0.0,62.21532091097309,1.0968359400998333,1.251138768718802,1.0736905158069883
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,1.2775,2.02,146.25,156.0,136.3,100.61000000000001,165.2,0.0,62.21532091097309,17.52622961730449,12.937006322795341,2.655294509151414
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,1.97,4.23,211.5,225.0,90.4,115.61,48.6,0.0,62.21532091097309,11.624146422628952,14.865791680532444,0.7811580698835274
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,9.200000000000001,10.2,0.0,0.0,0.0,0.0,62.34439834024896,0.0,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,0.575,3.1,71.4,72.1,9.444619999999999,10.30462,0.0,0.0,62.34439834024896,1.2119286096505824,1.3222833517470882,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,2.68,4.17,64.3,76.7,8.54,9.73,67.0,0.0,62.34439834024896,1.0958482529118136,1.248548419301165,1.0746755407653912
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.2575,1.82,148.0,156.0,136.3,100.74000000000001,165.2,0.0,62.34439834024896,17.489943427620634,12.926903161397673,2.6497970049916804
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,1.935,3.98,211.5,224.0,90.4,115.62,48.6,0.0,62.34439834024896,11.600079866888521,14.836296838602332,0.779540765391015
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,10.066666666666666,11.4,0.002883,0.0,0.0,0.0,62.086776859504134,0.00037148006655574045,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,1,chaincode,2,0.62,2.78,60.75,71.9,15.80602,11.60489,0.0,0.0,62.086776859504134,2.0366359214642262,1.4953122821963394,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,1,couchdb,2,2.955,4.52,54.65,61.1,14.879999999999999,6.91,61.6,0.0,62.086776859504134,1.917316472545757,0.8903667221297837,0.9921597337770383
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,1,orderer,4,1.0925,1.6,88.35,114.0,170.6,125.30000000000001,204.4,0.0,62.086776859504134,21.982136439267887,16.14514475873544,3.2921663893510815
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,1,peer,2,2.005,3.83,144.0,169.0,108.19999999999999,153.35,58.6,0.0,62.086776859504134,13.94177703826955,19.759440931780365,0.9438402662229617
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.013333333333334,11.0,0.0,0.0,0.0,0.0,62.086776859504134,0.0,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,2,chaincode,2,0.57,2.83,61.150000000000006,72.6,15.804920000000001,11.60475,0.0,0.0,62.086776859504134,2.036494184359401,1.4952942429284524,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,2,couchdb,2,3.0,4.77,55.0,61.2,14.879999999999999,6.91,61.6,0.0,62.086776859504134,1.917316472545757,0.8903667221297837,0.9921597337770383
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,2,orderer,4,1.1075,1.63,88.25,114.0,170.7,125.30000000000001,204.4,0.0,62.086776859504134,21.99502163061564,16.14514475873544,3.2921663893510815
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,2,peer,2,2.09,4.2,142.0,174.0,108.19999999999999,153.36,58.8,0.0,62.086776859504134,13.94177703826955,19.760729450915143,0.9470615640599
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,10.049999999999999,10.8,6.68e-05,0.0,0.0,0.0,62.107438016528924,8.604444444444444e-06,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,3,chaincode,2,0.61,3.08,60.85,71.7,15.80502,11.60479,0.0,0.0,62.107438016528924,2.0358295888223554,1.4948019587491683,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,3,couchdb,2,3.0,4.57,54.55,58.2,14.879999999999999,6.91,61.8,0.0,62.107438016528924,1.9166786427145708,0.8900705256154359,0.9950499001996008
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,3,orderer,4,1.1375000000000002,1.71,88.3,115.0,170.7,125.28000000000002,204.4,0.0,62.107438016528924,21.987704590818364,16.137197604790423,3.2910711909514307
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,3,peer,2,2.07,4.14,142.5,172.0,108.1,153.36,58.8,0.0,62.107438016528924,13.924258150365935,19.754155688622756,0.9467465069860279
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,4,ca,3,0.0,0.0,10.176666666666668,11.2,6.68e-05,0.0,0.0,0.0,62.236024844720504,8.586666666666665e-06,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,4,chaincode,2,0.585,3.24,60.9,72.1,15.80485,11.60468,0.0,0.0,62.236024844720504,2.031601477045908,1.4916993852295408,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,4,couchdb,2,2.995,4.63,53.7,56.9,14.91,6.92,61.6,0.0,62.236024844720504,1.9165748502994011,0.8895169660678641,0.9897804391217564
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,4,orderer,4,1.16,1.64,87.75,114.0,170.9,125.5,204.4,0.0,62.236024844720504,21.967984031936126,16.132135728542913,3.2842714570858282
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,4,peer,2,2.005,4.14,141.5,169.0,108.1,153.37,58.8,0.0,62.236024844720504,13.895489021956086,19.714626746506983,0.9447904191616765
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,5,ca,3,0.0,0.0,10.09,10.9,0.0,0.0,0.0,0.0,62.21532091097309,0.0,0.0,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,5,chaincode,2,0.595,2.92,61.05,71.9,15.70502,11.60479,0.0,0.0,62.21532091097309,2.019440841264559,1.4922099354409315,0.0
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,5,couchdb,2,2.92,4.49,53.75,60.6,14.89,6.91,61.6,0.0,62.21532091097309,1.9146409317803659,0.8885271214642262,0.9901098169717137
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,5,orderer,4,1.125,1.64,89.65,116.0,170.7,125.5,204.4,0.0,62.21532091097309,21.94957737104825,16.137504159733776,3.2853643926788685
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,5,peer,2,2.01,3.91,144.0,173.0,108.0,152.37,58.6,0.0,62.21532091097309,13.887254575707153,19.59260166389351,0.9418901830282861
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.0,9.096666666666666,9.68,0.00108,0.0,0.0,0.0,60.71789686552072,0.00014229741881765197,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,1.035,4.38,75.19999999999999,78.1,18.704919999999998,20.50449,0.0,0.0,60.71789686552072,2.4645016992506243,2.701607408492923,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,3.17,7.93,59.400000000000006,62.7,15.45,18.82,32.8,0.0,60.71789686552072,2.0356436303080767,2.4796642797668613,0.540203164029975
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,2.0275,4.18,160.5,176.0,280.8,207.85999999999999,292.0,0.0,60.71789686552072,36.997328892589515,27.386982847626978,4.809125728559534
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,3.18,7.8,238.0,256.0,176.5,227.41,82.2,0.0,60.71789686552072,23.255087427144048,29.962829641965033,1.353801831806828
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.0,9.246666666666668,10.6,0.001803,0.0,0.0,0.0,62.48699271592092,0.00023083203996669438,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,1.005,3.01,75.75,80.1,18.605310000000003,20.404709999999998,0.0,0.0,62.48699271592092,2.3819754084929228,2.6123465525395497,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,3.3049999999999997,8.33,60.05,66.6,15.45,18.84,32.4,0.0,62.48699271592092,1.9780116569525392,2.4120219816819315,0.5185079100749375
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,2.3975,5.79,163.75,179.0,294.5,221.39999999999998,292.0,0.0,62.48699271592092,37.70384679433805,28.34509908409658,4.672972522897585
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,3.255,8.61,241.0,267.0,175.5,226.4,82.2,0.0,62.48699271592092,22.468676103247294,28.985232306411323,1.315473771856786
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.0,9.01,10.0,0.00108,0.0,0.0,0.0,60.77935222672065,0.00014215353871773522,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,1.18,4.52,76.4,80.7,18.80483,20.50447,0.0,0.0,60.77935222672065,2.4751603050791005,2.698873120399667,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,3.475,9.55,57.3,61.6,15.4,18.82,33.2,0.0,60.77935222672065,2.0270041631973355,2.477157035803497,0.5462381348875938
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.7325,4.43,161.0,177.0,275.2,202.45,292.4,0.0,60.77935222672065,36.22282764363031,26.64720732722731,4.81084429641965
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,3.7649999999999997,9.95,234.5,246.0,176.5,227.37,82.4,0.0,60.77935222672065,23.23157368859284,29.927268609492092,1.3557235636969194
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.02,9.083333333333334,10.2,0.00072,0.0,0.0,0.0,61.5266393442623,9.361798501248959e-05,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,1.12,3.13,76.0,80.1,18.80478,20.50453,0.0,0.0,61.5266393442623,2.44509112805995,2.666101086427976,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,3.905,9.51,59.2,65.7,15.4,18.83,33.0,0.0,61.5266393442623,2.002384679433805,2.4483703580349703,0.536353039134055
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,1.9475,4.23,161.75,178.0,277.1,203.76,292.4,0.0,61.5266393442623,36.02992173189009,26.49388975853455,4.752412989175686
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,3.665,9.35,237.0,261.0,176.5,227.36,82.4,0.0,61.5266393442623,22.94940882597835,29.56247926727727,1.3392572855953373
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,9.356666666666667,10.7,0.0001336,0.0,0.0,0.0,61.21304791029562,1.7460329725228975e-05,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,1.165,4.06,74.55,76.3,18.80449,20.50455,0.0,0.0,61.21304791029562,2.457579309242298,2.6797620049958364,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,3.58,9.6,59.15,62.2,15.39,18.82,33.2,0.0,61.21304791029562,2.0113358867610325,2.45960632805995,0.5423680266444629
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.705,4.81,161.25,172.0,276.5,203.31,292.4,0.0,61.21304791029562,36.136086594504576,26.570805661948373,4.776759367194004
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,3.45,9.41,237.0,265.0,176.5,227.39,82.4,0.0,61.21304791029562,23.066977518734387,29.717847127393835,1.3461182348043297
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,9.909999999999998,11.4,0.001323,0.0,0.0,0.0,61.02642276422764,0.00017343307243963363,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,1,chaincode,2,1.165,4.35,62.55,78.5,31.20512,23.10451,0.0,0.0,61.02642276422764,4.090702824979184,3.028787722231474,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,1,couchdb,2,3.595,8.91,76.1,83.6,27.5,11.16,40.8,0.0,61.02642276422764,3.6049958368026647,1.4629728559533723,0.6685628642797669
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,1,orderer,4,2.0875,4.48,122.75,172.0,358.0,265.6,370.0,0.0,61.02642276422764,46.930491257285595,34.817705245628645,6.062947543713572
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,1,peer,2,3.805,12.07,190.5,248.0,209.0,299.9,98.6,0.0,61.02642276422764,27.39796835970025,39.314118234804326,1.6156935886761032
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.233333333333333,10.8,0.00259,0.0,0.0,0.0,61.90721649484536,0.00033469442131557034,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,2,chaincode,2,1.38,6.0,62.1,77.5,31.105500000000003,23.104490000000002,0.0,0.0,61.90721649484536,4.019628309741882,2.9856926294754373,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,2,couchdb,2,4.14,10.2,76.6,87.3,27.4,11.16,40.8,0.0,61.90721649484536,3.540782681099084,1.442158201498751,0.6590507910074938
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,2,orderer,4,2.065,4.37,122.25,176.0,362.3,269.6,370.4,0.0,61.90721649484536,46.81845129059118,34.83923397169026,5.983147377185679
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,2,peer,2,3.8449999999999998,11.41,192.0,269.0,209.0,300.0,98.6,0.0,61.90721649484536,27.008159866777685,38.7676935886761,1.59270607826811
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,9.973333333333333,10.9,0.002283,0.0,0.0,0.0,61.02642276422764,0.0002992801998334721,0.0,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,3,chaincode,2,1.225,3.94,63.65,80.7,31.10534,23.10445,0.0,0.0,61.02642276422764,4.077622589175688,3.0287798567860116,0.0
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,3,couchdb,2,3.4000000000000004,9.73,73.9,89.5,27.5,11.16,40.6,0.0,61.02642276422764,3.6049958368026647,1.4629728559533723,0.665285595337219
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,3,orderer,4,1.8900000000000001,3.64,123.5,177.0,367.0,275.2,370.0,0.0,61.02642276422764,48.110308076602834,36.07617651956703,6.062947543713572
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,3,peer,2,3.4800000000000004,8.7,186.0,245.0,209.0,299.9,98.6,0.0,61.02642276422764,27.39796835970025,39.314118234804326,1.6156935886761032
