scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_family,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
Raft_b100_tps100_k3_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,9.703103,23.78,285.501934,306.813338,61.0,10.0,0.0,53.9,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,peer
Raft_b100_tps100_k3_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,31.898276,61.15,304.264213,346.344653,166.1,140.4,0.0,53.9,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,peer
Raft_b100_tps100_k3_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,1.565,4.226,161.306785,202.909942,593.6,497.69,0.0,1089.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_orderer,0.0,0.0,9.46969,9.46969,0.0011,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,ca
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org1,0.000333,0.01,10.482404,11.429478,0.0014,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,ca
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org2,0.0,0.0,11.314135,11.314135,0.0011,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,ca
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb0,40.204333,81.22,73.199693,85.406515,19.368,8.728,0.0,26.42,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb1,27.548,60.41,71.546088,82.365645,16.677,5.986,0.0,26.51,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,17.82,56.62,84.190167,89.779077,40.601,30.2268,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.000667,0.01,52.557425,52.575601,0.01,0.00826,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer.example.com,0.307,1.81,32.94486,106.011034,19.7,2.68,0.0,36.3,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer10.example.com,0.282,1.35,32.489778,94.654956,19.4,2.16,0.0,36.3,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer2.example.com,1.941333,5.57,107.186837,182.137651,69.42,8.921,0.0,126.623,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer3.example.com,1.909667,5.3,111.878865,191.679693,69.129,8.551,0.0,126.623,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer4.example.com,1.816667,5.68,111.989665,204.786893,68.936,8.349,0.0,126.623,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer5.example.com,2.289667,6.81,116.092742,218.103808,69.622,69.565,0.0,126.623,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer6.example.com,2.130667,6.73,116.923914,199.858586,69.63,69.474,0.0,126.623,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer7.example.com,4.202,9.27,148.013493,230.372147,64.22,427.81,0.0,126.619,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer8.example.com,1.791667,5.13,105.662557,188.114534,69.227,8.713,0.0,126.623,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer9.example.com,0.387667,2.14,32.262586,99.205775,19.4,2.18,0.0,36.3,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org1.example.com,36.908667,66.78,246.719447,347.288371,202.166,190.142,0.0,64.694,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,peer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org2.example.com,12.135,25.08,208.06579,303.877325,66.895,16.962,0.0,64.694,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,peer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ORDERERS_AGG,1.705833,4.979,91.54453,171.492508,538.684,608.403,0.0,995.257,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_orderer,0.0,0.0,9.502774,10.55916,0.0012,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,ca
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org1,0.0,0.0,10.038524,10.195304,0.0017,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,ca
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org2,0.001379,0.04,10.357689,10.601103,0.0013,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,ca
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb0,17.099655,55.61,59.815837,65.4626,9.5,13.0,0.0,21.9,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb1,21.73,61.03,59.372904,64.959283,11.0,12.22,0.0,21.9,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.000345,0.01,79.398175,79.398175,0.0,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.363793,38.68,73.22857,79.40866,24.644,26.8447,0.0,0.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer.example.com,0.497931,2.04,84.247658,176.370483,71.6,8.07,0.0,132.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer10.example.com,0.421034,2.37,89.114497,192.099123,71.1,7.37,0.0,132.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer2.example.com,1.950345,4.54,184.527681,201.536307,55.0,6.93,0.0,99.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer3.example.com,2.004483,4.62,186.675454,200.068301,54.7,7.01,0.0,99.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer4.example.com,1.895517,4.43,189.633162,202.480026,55.0,7.31,0.0,99.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer5.example.com,2.042414,5.18,181.931552,191.469978,54.8,6.98,0.0,99.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer6.example.com,2.326207,5.84,191.036084,205.311181,54.4,102.0,0.0,99.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer7.example.com,4.044138,9.05,211.089196,224.395264,51.0,339.0,0.0,99.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer8.example.com,1.846552,4.0,186.943022,201.641165,54.3,6.98,0.0,99.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer9.example.com,0.505172,1.94,85.621654,191.469978,71.3,7.52,0.0,132.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,8.071034,21.78,292.223668,332.608307,61.0,9.0,0.0,53.8,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,peer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,33.428966,63.61,299.690252,332.92288,166.0,140.3,0.0,53.8,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,peer
Raft_b100_tps100_k3_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,highimpact-nested,orderer.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,1.753379,4.401,159.081996,198.684181,593.2,499.17,0.0,1089.0,Raft_b100_tps100_k3_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_highimpact-nested,orderers_agg
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,ca_orderer,0.0,0.0,10.414344,11.010048,0.0009,0.0,0.0,0.0,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,ca
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,ca_org1,0.0,0.0,11.371807,11.806966,0.001,0.0,0.0,0.0,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,ca
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,ca_org2,0.0,0.0,10.654056,11.460936,0.001,0.0,0.0,0.0,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,ca
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,couchdb0,29.460714,93.9,72.828097,92.652175,19.301,8.69,0.0,25.67,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,couchdb
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,couchdb1,18.659643,72.2,73.580076,94.539612,16.61,5.97,0.0,25.76,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,couchdb
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.820357,35.51,75.783584,83.760251,39.675,30.0039,0.0,0.0,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,chaincode
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.003571,0.07,52.455015,52.470743,0.009,0.0079,0.0,0.0,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,chaincode
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer.example.com,33.357857,103.57,128.275298,220.62039,319.534,552.17,0.0,121.517,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer10.example.com,14.007143,33.74,125.345277,244.108493,123.494,30.81,0.0,121.517,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer2.example.com,13.651786,36.34,119.567249,233.30816,123.495,91.495,0.0,121.513,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer3.example.com,13.61,33.62,114.777504,220.725248,123.496,30.709,0.0,121.513,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer4.example.com,14.120714,37.64,114.435593,234.566451,123.493,30.91,0.0,121.517,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer5.example.com,14.246786,33.05,124.326286,233.622733,123.492,30.808,0.0,121.517,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer6.example.com,14.251071,33.61,110.921365,224.500122,123.492,91.395,0.0,121.517,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer7.example.com,15.9775,37.33,114.020282,217.99895,123.492,30.91,0.0,121.513,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer8.example.com,13.575714,35.28,114.133004,218.523238,123.49,30.808,0.0,121.513,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,orderer9.example.com,16.308214,39.46,114.812331,222.717542,123.491,30.711,0.0,121.517,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,peer0.org1.example.com,44.125,92.69,202.835792,310.797926,215.86,745.42,0.0,64.595,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,peer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,peer0.org2.example.com,12.011786,41.41,182.63198,270.847181,67.12,17.047,0.0,64.595,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,peer
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,submitEvidence,ORDERERS_AGG,16.310679,42.364,118.061419,227.069133,1430.969,950.726,0.0,1215.154,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,orderers_agg
SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,1,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,ca_orderer,0.0,0.0,9.107332,9.379512,0.0013,0.0,0.0,0.0,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,SmartBFT_b100_tps100_k0_unsplit_highimpact-nested,ca
