scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_profile,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org1,0.0,0.0,10.082854,10.100933,0.0014,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org2,0.008276,0.23,11.145712,11.209277,0.0014,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb0,31.694828,59.41,63.322058,69.950505,19.377,8.782,0.0,31.05,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb1,18.575862,33.87,64.330499,70.265078,16.786,6.092,0.0,31.14,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.175517,28.89,73.444071,78.957773,40.589,30.2886,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.00069,0.01,53.092296,53.099889,0.009,0.0069,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer.example.com,16.068621,30.78,104.478666,167.247872,71.929,490.78,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer10.example.com,5.003448,19.14,30.755096,79.817605,38.5,1.99,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer2.example.com,12.896207,27.1,100.993055,161.795277,123.554,3.878,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer3.example.com,13.576552,27.06,100.596404,165.255578,123.554,3.818,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer4.example.com,13.641034,26.68,100.453942,164.73129,123.554,3.829,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer5.example.com,12.894138,27.16,99.616528,165.989581,123.553,3.819,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer6.example.com,13.579655,24.78,101.89013,166.513869,123.551,64.513,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer7.example.com,13.714828,26.83,97.423558,156.028109,123.55,3.839,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer8.example.com,5.062069,19.77,30.521516,81.411441,38.5,1.95,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer9.example.com,5.07,19.37,30.558036,82.334188,38.5,1.94,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org1.example.com,45.406207,78.9,180.55394,246.310502,214.4,626.46,0.0,65.327,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org2.example.com,10.312069,20.42,170.816646,240.123904,67.46,17.183,0.0,65.327,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ORDERERS_AGG,11.150655,24.867,79.728693,139.112481,928.745,580.356,0.0,963.736,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderers_agg
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_orderer,0.0,0.0,8.95379,8.95379,0.0009,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org1,0.0,0.0,9.513404,10.48576,0.0006,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org2,0.00069,0.02,9.521251,10.047455,0.0007,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb0,19.571724,47.1,57.530665,58.814628,9.5,13.1,0.0,25.5,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb1,26.06931,57.83,55.957077,58.133053,11.0,12.33,0.0,25.5,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.00069,0.01,81.453384,81.453384,0.0,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.67069,26.53,74.428648,81.820385,24.167,26.8686,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer.example.com,11.07,21.65,177.335896,185.178522,64.6,337.0,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer10.example.com,3.41069,13.9,77.826034,173.853901,133.0,5.45,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer2.example.com,12.383103,21.29,160.612917,167.143014,98.0,4.55,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer3.example.com,14.882414,26.17,164.814452,174.797619,98.0,4.52,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer4.example.com,12.539655,21.19,155.276027,164.416717,98.0,4.57,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer5.example.com,12.448966,22.07,163.624861,168.401306,98.0,84.5,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer6.example.com,12.744483,21.79,161.386694,170.498458,98.0,4.52,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer7.example.com,12.375517,21.26,162.196628,167.667302,98.0,4.51,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer8.example.com,3.271034,15.16,76.119386,163.053568,133.0,5.47,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer9.example.com,4.363103,18.53,78.758905,168.925594,133.0,70.1,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,7.476897,13.77,242.221056,253.545677,62.0,10.0,0.0,54.3,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,42.395862,80.59,244.737638,260.256563,178.8,487.2,0.0,54.3,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,2,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,9.948897,20.301,137.79518,170.3936,1051.6,525.19,0.0,1072.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderers_agg
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_orderer,0.006071,0.17,9.289635,9.596568,0.0021,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org1,0.000357,0.01,9.868449,10.150216,0.002,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org2,0.0,0.0,10.343453,10.789847,0.0019,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb0,34.526786,107.84,62.028888,76.650906,19.4,8.86,0.0,30.97,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb1,23.804286,77.23,63.562056,74.312581,16.709,6.07,0.0,31.06,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,18.528929,42.48,76.189158,88.143299,39.576,29.8055,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001071,0.01,52.890173,52.900659,0.009,0.0068,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer.example.com,31.297143,111.68,108.869152,178.572493,205.504,432.14,0.0,122.517,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer10.example.com,5.182143,20.85,34.119914,86.171976,38.7,2.16,0.0,37.7,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer2.example.com,17.446071,51.69,100.509754,169.030451,123.481,25.897,0.0,122.517,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer3.example.com,17.325,50.52,100.857283,171.547034,123.48,86.479,0.0,122.517,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer4.example.com,17.3725,51.45,95.370609,161.900134,123.481,65.697,0.0,122.517,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer5.example.com,16.893214,52.27,98.002534,165.675008,123.483,25.898,0.0,122.517,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer6.example.com,17.427857,50.72,98.844017,169.764454,123.479,25.899,0.0,122.513,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer7.example.com,11.498929,32.71,98.696467,172.700467,123.48,25.798,0.0,122.517,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer8.example.com,4.129643,14.42,30.892172,81.977672,38.8,20.6,0.0,37.7,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer9.example.com,6.073571,24.02,33.727072,88.23767,38.8,2.16,0.0,37.7,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org1.example.com,47.167143,91.33,213.508798,389.545984,211.77,624.33,0.0,65.395,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org2.example.com,10.179286,37.0,163.008629,235.195597,67.53,17.161,0.0,65.395,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ORDERERS_AGG,14.464607,46.033,79.988897,144.557736,1062.688,712.728,0.0,970.715,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderers_agg
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_orderer,0.006207,0.18,9.030698,9.035579,0.0012,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org1,0.011724,0.34,9.848696,10.768876,0.0012,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
